item_id,order_id,product_id,quantity,unit_price,discount
1682,21,52,4,375.08,0.16
1683,9787,20,9,109.89,0.3
1684,530,64,4,1242.53,0.25
1685,275,14,9,1348.89,0.39
1686,9429,78,6,213.8,0.24
1687,506,13,4,390.17,0.08
1688,306,64,2,1234.44,
1689,21,6,5,1327.51,0.31
1690,787,1,6,458.47,0.36
1691,221,64,10,420.35,0.29
1692,294,50,9,1354.27,0.19
1693,552,63,8,653.72,0.24
1694,118,76,5,634.57,0.27
1695,285,1,3,1535.0,0.18
1696,340,1,2,1791.92,0.06
1697,464,17,10,215.3,0.11
1698,,49,6,113.91,0.11
1699,465,49,7,1689.09,0.34
1700,489,62,1,678.44,
1701,305,55,5,1407.43,0.25
1702,474,,6,411.66,0.35
1703,428,20,10,1607.16,0.15
1704,619,7,8,120.07,0.23
1705,624,56,10,1957.61,0.16
1706,71,20,9,441.88,0.21
1707,517,20,6,1245.33,0.39
1708,9798,30,10,,0.03
1709,200,28,2,135.94,0.13
1710,187,38,10,1286.91,
1711,286,22,2,750.53,0.23
1712,626,9,2,1419.78,0.15
1713,313,37,6,1366.3,0.22
1714,96,10,7,1580.26,0.21
1715,536,10,5,1720.97,0.17
1716,624,9909,8,105.06,0.39
1717,262,,10,1950.06,0.13
1718,765,67,6,1181.01,0.24
1719,661,13,,,0.37
1720,414,30,3,1966.7,0.18
1721,170,55,6,1484.08,
1722,124,41,7,1206.03,0.31
1723,378,32,8,726.42,0.2
1724,698,29,3,196.53,0.08
1725,565,1,6,42.92,0.17
1726,531,22,8,1716.55,0.22
1727,9438,58,,1261.92,0.14
1728,137,18,2,1944.06,0.4
1729,766,4,5,1535.12,0.33
1730,558,66,8,184.05,0.39
1731,341,32,10,1103.76,0.4
1732,400,43,4,1520.14,0.19
1733,159,22,4,1570.93,0.31
1734,125,27,9,1357.16,0.38
1735,9393,10,9,403.36,0.29
1736,314,24,,1591.01,0.04
1737,667,54,1,1374.73,0.15
1738,2,71,9,1872.28,0.31
1739,9798,52,9,63.54,0.26
1740,500,18,3,865.91,0.32
1741,795,10,9,114.37,0.12
1742,500,43,5,357.27,0.22
1743,171,77,4,214.07,0.06
1744,218,14,2,898.3,0.3
1745,95,11,3,53.23,0.09
1746,567,73,4,198.24,0.02
1747,231,51,,1088.72,0.01
1748,94,77,5,779.39,0.16
1749,161,5,1,1393.74,0.23
1750,235,31,2,1909.66,0.28
1751,123,63,6,1332.76,0.32
1752,57,76,3,590.37,0.0
1753,245,31,7,454.45,0.39
1754,517,9565,5,208.43,0.06
1755,275,51,1,454.17,0.1
1756,298,,3,,0.2
1757,357,14,10,18.9,0.3
1758,761,75,-8,948.95,0.14
1759,528,37,7,694.82,0.22
1760,146,1,-9,1958.26,0.03
1761,303,12,8,234.42,0.36
1762,364,2,-1,294.57,0.25
1763,261,18,10,512.14,0.17
1764,,67,5,886.7,
1765,178,47,4,1323.18,0.03
1766,355,39,5,1359.54,0.04
1767,567,15,4,1511.51,0.24
1768,557,21,6,870.96,0.04
1769,492,49,6,767.92,0.13
1770,,32,10,1162.8,0.06
1771,148,67,,505.51,0.21
1772,743,70,10,240.05,0.31
1773,211,78,6,393.55,0.39
1774,9755,38,8,930.52,
1775,14,63,1,1205.74,0.39
1776,606,15,8,1597.97,0.19
1777,382,53,10,1829.82,0.25
1778,271,30,10,162.3,0.27
1779,272,9,1,1786.1,0.16
1780,561,11,,1865.55,0.32
1781,244,55,4,927.68,0.21
1782,691,62,9,290.06,0.05
1783,262,60,4,1467.31,0.12
1784,199,9,,1069.91,0.24
1785,619,35,2,599.94,
1786,543,7,5,1794.64,0.2
1787,190,72,2,937.24,0.1
1788,207,11,2,1034.98,
1789,348,9919,9,1575.29,0.09
1790,489,26,9,1620.73,0.08
1791,713,72,,1796.66,0.26
1792,499,9,,1009.8,0.03
1793,15,61,5,1063.85,0.03
1794,523,32,10,1298.0,0.13
1795,189,58,5,854.27,0.14
1796,795,23,5,1629.37,0.17
1797,164,30,7,999.1,0.01
1798,155,9301,8,214.86,0.39
1799,315,65,8,1091.35,0.39
1800,418,4,4,1224.39,
1801,369,61,10,1099.82,0.26
1802,381,54,9,548.36,0.09
1803,284,44,9,1946.05,0.37
1804,195,80,-5,265.4,0.11
1805,491,67,10,1113.01,0.37
1806,783,9854,9,1985.71,0.29
1807,563,2,6,1717.87,
1808,508,65,2,473.65,0.25
1809,68,52,,952.18,0.21
1810,767,1,6,1981.51,0.19
1811,798,4,2,819.0,0.39
1812,710,22,7,1203.65,0.28
1813,635,58,6,,0.31
1814,538,70,10,1410.34,0.38
1815,,15,9,1114.17,0.12
1816,342,14,2,1816.11,0.35
1817,23,77,4,1887.79,0.03
1818,622,79,8,375.15,0.16
1819,215,54,4,886.91,0.03
1820,495,49,10,1314.57,0.26
1821,82,76,8,,0.05
1822,722,80,5,410.74,0.37
1823,692,50,,1044.21,0.34
1824,238,73,5,248.79,0.28
1825,299,34,1,908.2,0.14
1826,472,21,1,915.47,0.39
1827,560,22,1,460.63,0.17
1828,548,9736,8,719.67,0.04
1829,404,58,8,1384.77,0.12
1830,532,52,8,1470.97,0.34
1831,547,16,3,1489.72,0.16
1832,376,36,6,453.87,0.12
1833,136,14,1,1810.58,0.26
1834,9024,,10,329.98,0.01
1835,9949,77,,1753.73,0.08
1836,321,59,3,927.03,0.21
1837,585,26,6,874.6,0.34
1838,388,11,3,1769.05,0.34
1839,548,40,8,1776.05,0.27
1840,371,37,1,444.66,0.3
1841,78,78,10,349.91,0.39
1842,656,34,,255.12,0.39
1843,777,32,5,1937.82,0.18
1844,634,12,1,751.74,0.35
1845,276,54,1,806.03,0.01
1846,466,28,4,1582.39,0.09
1847,777,17,5,1347.16,0.02
1848,49,61,6,1370.66,0.23
1849,764,80,1,1787.74,0.27
1850,518,39,6,1467.8,0.18
1851,9698,10,9,1011.65,0.14
1852,696,73,9,488.29,0.18
1853,,76,5,811.4,0.32
1854,328,9214,3,897.78,0.38
1855,566,5,6,1772.71,0.27
1856,295,27,5,1839.59,0.1
1857,9489,35,2,1150.44,0.03
1858,776,51,2,1471.27,0.25
1859,426,54,1,979.98,
1860,254,14,4,27.82,0.0
1861,583,6,5,143.58,
1862,304,19,2,798.65,0.06
1863,40,49,7,911.17,0.26
1864,121,6,10,55.72,0.26
1865,468,8,5,932.58,0.35
1866,231,29,6,1268.29,
1867,598,80,4,1485.86,
1868,5,,5,,
1869,403,60,6,408.63,0.28
1870,350,11,3,1641.29,0.25
1871,398,29,9,1534.51,0.02
1872,14,,7,1761.68,0.03
1873,327,60,2,271.41,0.04
1874,465,54,6,261.75,0.13
1875,7,51,7,551.81,0.4
1876,438,71,8,587.18,0.07
1877,504,62,10,750.98,0.16
1878,758,4,1,1764.28,0.14
1879,787,13,4,285.96,0.02
1880,371,78,4,464.06,0.31
1881,793,3,9,178.74,0.29
1882,590,69,9,434.85,0.37
1883,535,64,4,572.33,0.06
1884,503,38,5,1002.05,
1885,737,23,7,1345.68,0.22
1886,489,27,3,678.55,0.04
1887,8,33,5,526.16,0.39
1888,529,43,10,360.07,0.19
1889,9641,59,1,1253.1,0.14
1890,320,69,4,1093.52,0.1
1891,554,23,3,1840.73,
1892,194,47,8,850.72,0.33
1893,34,13,4,1138.5,0.26
1894,321,67,1,1350.03,0.05
1895,663,65,10,13.97,0.24
1896,9821,25,9,1192.23,0.06
1897,334,72,10,493.98,0.17
1898,173,31,7,360.95,0.17
1899,539,9253,1,5.92,0.37
1900,742,20,4,25.11,0.03
1901,210,76,7,338.83,
1902,3,17,3,1664.48,0.28
1903,244,40,7,404.47,0.23
1904,91,7,4,1880.59,0.14
1905,269,52,10,199.41,0.17
1906,715,20,10,1204.9,0.3
1907,580,42,1,378.27,0.24
1908,555,11,10,1917.01,0.19
1909,264,6,3,,0.22
1910,673,24,9,1277.28,0.01
1911,674,42,10,262.05,0.14
1912,561,35,1,7.87,0.14
1913,301,80,,1358.38,0.0
1914,143,40,1,1244.88,0.14
1915,470,50,,1888.13,0.21
1916,9707,8,4,537.73,0.18
1917,695,9799,10,956.08,0.14
1918,514,62,6,1456.7,
1919,437,50,8,1052.66,0.26
1920,361,34,4,481.14,0.18
1921,7,37,5,746.9,0.13
1922,109,9,2,399.66,0.26
1923,538,14,3,581.18,
1924,111,49,,1881.96,0.08
1925,159,57,7,1149.02,0.11
1926,530,69,7,167.58,0.25
1927,324,68,4,167.18,0.25
1928,656,4,2,272.66,0.17
1929,545,39,9,1526.22,0.38
1930,9530,30,4,222.85,0.21
1931,268,42,3,1622.76,0.28
1932,785,50,8,543.63,0.08
1933,718,8,5,1269.73,0.38
1934,398,30,4,563.27,0.17
1935,376,51,3,1186.87,0.22
1936,91,35,4,1894.48,
1937,748,40,1,1268.83,0.3
1938,37,41,,95.69,0.16
1939,619,18,3,396.66,0.02
1940,225,43,4,1020.69,0.24
1941,305,68,1,92.37,0.14
1942,,80,7,1261.18,0.0
1943,323,2,,697.28,0.13
1944,407,,3,331.79,0.07
1945,39,55,2,1479.28,0.1
1946,736,19,3,1097.44,0.04
1947,277,1,5,,0.12
1948,9098,8,8,1055.22,0.24
1949,501,73,6,464.36,0.06
1950,755,67,7,575.32,0.36
1951,221,49,9,382.49,0.26
1952,193,16,8,1679.83,0.07
1953,329,77,8,1730.59,0.08
1954,171,77,3,1892.56,0.34
1955,168,28,7,293.37,0.27
1956,704,13,3,626.44,
1957,682,73,6,74.04,0.17
1958,361,26,4,418.41,0.21
1959,625,3,10,1279.82,0.11
1960,489,17,4,32.95,0.19
1961,306,51,6,340.53,
1962,,49,3,918.86,0.38
1963,651,34,2,1493.26,0.02
1964,433,53,9,57.21,0.26
1965,255,,5,1685.57,0.13
1966,144,53,4,600.25,0.02
1967,729,35,,134.59,0.27
1968,247,10,6,331.05,0.34
1969,642,49,7,1256.37,
1970,71,5,5,1049.8,0.0
1971,734,9262,10,143.81,0.02
1972,301,73,10,1203.89,0.01
1973,688,36,-1,1602.43,
1974,426,2,6,,0.11
1975,273,17,3,134.76,0.31
1976,179,61,6,,0.11
1977,715,64,4,247.37,0.28
1978,33,70,3,604.78,0.01
1979,785,30,2,1345.95,0.37
1980,101,9609,10,1367.6,0.05
1981,678,24,5,1467.3,0.13
1982,725,43,7,524.89,0.07
1983,286,71,6,144.79,0.31
1984,754,55,9,470.99,0.15
1985,56,65,6,171.07,0.28
1986,,24,7,172.37,0.28
1987,334,15,7,120.6,0.27
1988,21,71,10,58.8,0.23
1989,22,68,4,441.0,0.23
1990,9,44,1,1298.97,0.14
1991,370,7,9,1659.76,0.14
1992,,37,5,426.31,0.03
1993,44,57,9,223.57,
1994,138,,2,1948.3,
1995,193,64,2,668.15,0.18
1996,254,72,10,122.48,0.17
1997,209,42,4,,0.28
1998,59,59,1,418.94,0.22
1999,246,33,-7,24.21,0.27
2000,411,9901,7,525.16,0.11
817,585,43,2,613.24,0.07
1470,742,71,7,994.15,
154,105,80,10,804.35,
890,329,67,7,,0.18
1964,433,53,9,57.21,0.26
1325,62,24,5,840.58,0.01
290,,15,2,1168.02,
257,547,9480,4,1913.62,0.03
1413,443,60,8,997.92,0.09
346,113,61,1,1084.08,0.02
